Target,CS,AmountTypes,AmountNA,HighestRF,LowestRF,VarianceRF,AverageDistanceT-A,HighestDistanceT-A,LowestDistanceT-A,VarianceDistanceT-A,AverageDistanceA-A,HighestDistanceA-A,LowestDistanceA-A,VarianceDistanceA-A,VariancePOS
motivation,2.1,159,26,0.066420664206642,0.003690036900369,0.02745580994228971,0.6419499999999999,1.021,0.357,0.03595919341438703,0.7275399794450154,1.0126618705035972,0.5507697841726619,0.023625891012980876,2657.16
vitality,1.78,133,19,0.1138790035587188,0.0035587188612099,0.02363125168845224,0.7722975206611571,1.121,0.186,0.03816634792033599,0.8363976584022039,1.0932333333333335,0.6831583333333333,0.013825833281304099,3226.62
obligation,2.04,106,41,0.1351351351351351,0.0038610038610038,0.03879223138019112,0.6452959183673469,1.115,0.298,0.044328810348381764,0.6924203660845781,1.0592061855670103,0.5107628865979381,0.029005358247198118,2178.89
connection,3.0,141,23,0.047970479704797,0.003690036900369,0.06314394289645725,0.6190322580645161,0.946,0.212,0.06368333225806452,0.7387071859428272,0.9921219512195122,0.5761951219512196,0.046400549064522525,2972.1
shooting,3.85,118,8,0.2157534246575342,0.0034246575342465,0.12443760614251397,0.6523069306930694,1.211,0.233,0.1333266632692681,0.7872409900990099,1.02878,0.6628399999999999,0.09876797369710737,5314.62
math,3.15,111,18,0.1318681318681318,0.0036630036630036,0.08831322629914665,0.7298500000000001,1.111,0.299,0.08437895425742573,0.7814795959595959,1.092959595959596,0.6335151515151515,0.06410156347414539,3020.46
importance,1.75,140,56,0.0630252100840336,0.0042016806722689,0.02160765522014277,0.6113730158730158,1.149,0.161,0.04864013048368953,0.7136657777777778,1.118256,0.549736,0.020941459676908386,1841.82
nobody,2.32,122,24,0.0912408759124087,0.0036496350364963,0.04362151011582864,0.5702592592592592,1.042,0.097,0.08106479068977233,0.7041801661474558,0.9966168224299063,0.5154485981308411,0.038622140360772626,1245.21
skin,4.79,148,18,0.0744680851063829,0.0035460992907801,0.15361367949657803,0.6049858156028368,1.07,0.261,0.14300260458495656,0.7786597742483269,1.063042553191489,0.6049858156028368,0.11958067996477,2000.18
consequence,2.64,120,36,0.1406844106463878,0.0038022813688212,0.057488566618901685,0.5863660714285714,1.144,0.233,0.06205282206068268,0.6963549304677624,1.1048392857142857,0.5297053571428572,0.04682949036161536,3196.04
bullet,4.83,115,11,0.231833910034602,0.0034602076124567,0.2008750473994036,0.6890865384615383,1.224,0.318,0.186365097985348,0.7794016056758776,1.1709417475728154,0.6451844660194174,0.16306670503290968,4466.54
wealth,2.63,111,15,0.2652329749103942,0.003584229390681,0.06212054924031525,0.6553131313131314,1.063,0.335,0.06384130949494951,0.7320393733250876,1.0575102040816329,0.5785000000000001,0.045364475559468063,3734.9
meeting,3.31,120,20,0.0535714285714285,0.0035714285714285,0.0902074995080677,0.6291504424778761,1.155,0.135,0.10378479056047198,0.7445945006321113,1.0382767857142858,0.5556428571428571,0.06972559637154378,3895.51
texture,3.83,119,4,0.1114864864864864,0.0033783783783783,0.12192922198316873,0.67790990990991,1.008,0.345,0.11359057368082369,0.7888068796068797,1.1043,0.6593,0.08941542183881639,2575.38
deer,4.86,125,7,0.0784982935153583,0.0034129692832764,0.18699055818753008,0.7016000000000001,1.214,0.206,0.1873177323505324,0.8037167639699749,1.0194587155963302,0.6644678899082568,0.15375453633098252,2238.54
stranger,3.76,135,22,0.1330935251798561,0.0035971223021582,0.10374690789334956,0.6983166666666667,1.01,0.313,0.0979007709366391,0.8047813725490196,1.0856134453781514,0.6399411764705885,0.07955293550462478,2345.17
continent,4.34,83,17,0.1071428571428571,0.0035714285714285,0.2233037988689451,0.6551525423728813,1.064,0.277,0.2484440802259887,0.7332279368790182,1.1375,0.5985,0.2273027391157285,4081.73
option,2.39,120,30,0.2814814814814815,0.0037037037037037,0.047545534658217044,0.5775092592592592,0.99,0.243,0.0486445642201835,0.6645507095880928,1.119448598130841,0.4985420560747663,0.04040104877846642,3257.57
quest,2.87,126,13,0.1254355400696864,0.0034843205574912,0.06473237602013439,0.6647714285714286,1.122,0.394,0.06850173234501347,0.7627741758241757,1.1140576923076924,0.5883365384615384,0.051897378647120906,4283.29
precision,2.41,154,20,0.075,0.0035714285714285,0.03734457593426982,0.7516617647058822,1.144,0.388,0.042808886217260624,0.8487645969498911,1.0842,0.7176444444444445,0.02506761572038842,2006.99
symbol,3.11,145,28,0.1165413533834586,0.0037593984962406,0.06606762110711834,0.6960769230769231,1.046,0.327,0.06722982113916617,0.8201221228384019,1.042674418604651,0.6721860465116279,0.04749046901438315,3139.38
den,4.57,118,14,0.0734265734265734,0.0034965034965034,0.17498658956240123,0.8393367346938775,1.085,0.585,0.15007981591424452,0.8039419314117401,1.0524948453608247,0.6587113402061855,0.14955074211656147,3630.84
restaurant,4.89,111,11,0.231833910034602,0.0034602076124567,0.2132525983676845,0.6310816326530613,1.021,0.242,0.21318972438672432,0.7605217757205976,0.9710309278350514,0.6350721649484536,0.17817292043440824,3348.28
fourteen,3.04,92,33,0.1123595505617977,0.0037453183520599,0.09903414061763922,0.7749135802469136,1.296,0.037,0.16100748629930745,0.832086111111111,1.1622,0.687525,0.0718740426037903,2286.04
navy,3.93,84,4,0.1655405405405405,0.0033783783783783,0.181154322672093,0.6636142857142856,1.201,0.261,0.19964881046277666,0.7973805383022774,1.0842463768115944,0.6537246376811593,0.14598886981870218,3944.9
affair,2.45,126,21,0.060931899641577,0.003584229390681,0.04705912593953979,0.6629059829059828,1.185,0.287,0.05640869824713895,0.7851622458001768,1.0883793103448276,0.637698275862069,0.0323647319742248,2715.61
paycheck,4.41,105,7,0.2457337883959044,0.0034129692832764,0.18332862552750823,0.7701956521739131,1.163,0.488,0.1612538985507246,0.725731485905399,1.0008021978021977,0.5535604395604395,0.1576403997157973,4876.9
behavior,2.19,114,38,0.0839694656488549,0.0038167938931297,0.041532786252652505,0.585695238095238,0.999,0.291,0.045795018508535484,0.7426857142857144,0.9832403846153844,0.5542980769230769,0.029083241260825524,2650.49
flight,3.9,99,8,0.1472602739726027,0.0034246575342465,0.15177359464413318,0.6144367816091955,1.046,0.178,0.15642649947753395,0.7528732959101846,1.0961046511627908,0.6018720930232557,0.12129074570025145,4934.62
means,1.93,110,45,0.0941176470588235,0.0039215686274509,0.03343993502782431,0.48318269230769223,0.972,0.18,0.04978399853479854,0.6667505601194921,0.9940679611650484,0.4867475728155339,0.027491693317581965,2682.89
investment,3.59,99,11,0.2214532871972318,0.0034602076124567,0.12871712446588465,0.5848369565217392,1.182,0.226,0.13680965100514259,0.7181457238413761,1.1163736263736264,0.5581978021978022,0.09916228461340305,4937.83
deity,2.33,120,33,0.2916666666666667,0.0037878787878787,0.045268428604224066,0.7449139784946238,1.112,0.243,0.05549544417753374,0.8065988779803646,1.051641304347826,0.658836956521739,0.030633703705661864,3473.6
brain,4.69,129,11,0.0830449826989619,0.0034602076124567,0.16880205498498246,0.6466106194690265,1.119,0.251,0.1742521264555194,0.8095202275600506,1.053553571428571,0.6688660714285716,0.1384419369746516,2561.38
heritage,2.34,139,5,0.0949152542372881,0.0033898305084745,0.03900844579574984,0.6836083333333333,1.143,0.321,0.049191144077134985,0.785559243697479,1.0877983193277314,0.6393025210084033,0.027084553790509877,4673.34
blueprint,4.77,105,15,0.1157894736842105,0.0035087719298245,0.21406309137347396,0.7524444444444445,1.141,0.254,0.2057851328449328,0.7567073657927591,1.157123595505618,0.5977752808988764,0.187023046960715,4540.1
peace,1.62,115,15,0.1205673758865248,0.0035460992907801,0.022636085179079387,0.6735102040816325,1.192,0.285,0.03731667862296434,0.7735516515884705,1.0909896907216494,0.6013917525773196,0.015697787448426717,3793.43
robot,4.65,150,15,0.0780141843971631,0.0035460992907801,0.14287609083095193,0.7364563106796116,1.083,0.417,0.1666265458364451,0.8309725541448844,1.1321747572815537,0.6940291262135923,0.14689140487581043,1901.82
economics,1.77,136,7,0.2103448275862069,0.0034482758620689,0.023009961663132843,0.7076302521008403,1.051,0.236,0.03639174761904762,0.7497845036319613,1.0799406779661018,0.5945169491525424,0.018608615438410355,4545.88
panel,4.26,123,14,0.1118881118881118,0.0034965034965034,0.14599341243707667,0.6958495575221239,1.145,0.284,0.1420280665269368,0.7658525600505689,1.0845714285714283,0.6228303571428572,0.11466417459768752,5788.67
something,1.82,112,42,0.1317829457364341,0.003875968992248,0.029323033011925598,0.48129702970297034,1.232,0.059,0.08004286012424772,0.6679893069306931,1.24332,0.47541,0.03594285341910309,1527.57
opening,3.79,116,11,0.1678321678321678,0.0034965034965034,0.12253649621551722,0.615435185185185,1.259,0.223,0.14072754502208631,0.7745758047767395,1.0715981308411215,0.6071962616822432,0.09439018162236835,3565.21
skill,2.17,156,16,0.0880281690140845,0.0035211267605633,0.029918020949429778,0.6430728476821193,1.107,0.267,0.04171736336702684,0.7553577041942604,1.0992733333333335,0.58494,0.023183704602455366,3385.38
storage,3.47,124,10,0.1241379310344827,0.0034482758620689,0.09608056274020946,0.6566725663716814,1.245,0.337,0.09689557491072816,0.7692285082174463,1.1233125,0.6047767857142858,0.07275804586331504,5400.89
preacher,4.7,142,23,0.1058394160583941,0.0036496350364963,0.1541545283687369,0.7433130434782608,1.101,0.276,0.16858508088455773,0.8360686498855835,1.084798245614035,0.710859649122807,0.13436402286040727,3142.46
comparison,2.0,149,42,0.0813953488372093,0.003875968992248,0.02656394471647411,0.6413857142857142,1.192,0.258,0.04183127811550152,0.7524453237410071,1.1434028776978418,0.5571079136690648,0.023411188249573528,1697.43
carton,5.0,85,28,0.2342007434944238,0.0037174721189591,0.2902394365566127,0.7709736842105263,1.114,0.41,0.2619606732740944,0.7372712280701755,0.9044933333333334,0.6330933333333332,0.24033551109598245,5874.0
hobby,2.93,134,16,0.0598591549295774,0.0035211267605633,0.06336141681988788,0.7208151260504202,0.958,0.39,0.054157688445378174,0.7541414328443242,0.9695,0.5983389830508473,0.04551770046782575,3907.51
soda,4.97,97,5,0.1966101694915254,0.0033898305084745,0.2514994020106021,0.6289605263157895,1.12,0.28,0.28471041079972653,0.7783347368421053,1.1076,0.6279866666666667,0.235908717331389,3732.27
goodness,1.38,139,26,0.1070110701107011,0.003690036900369,0.013570783686880647,0.6724848484848486,0.956,0.326,0.024534764524948734,0.7617794355771454,1.0672595419847328,0.5864503816793892,0.009619204303044296,2536.68
plaza,4.44,129,32,0.0981132075471698,0.0037735849056603,0.15123772424991402,0.7061188118811881,1.23,0.31,0.1737088941953019,0.756330495049505,1.2753900000000002,0.6058199999999999,0.14429362571236654,3882.99
roof,4.79,97,8,0.1626297577854671,0.0034602076124567,0.2335954388449591,0.6125795454545455,1.115,0.303,0.22332359346271707,0.7583714733542319,1.0403793103448276,0.6266666666666667,0.18948837445531755,4289.96
song,4.46,105,5,0.1762711864406779,0.0033898305084745,0.18730408039742388,0.6012359550561798,1.098,0.252,0.1971834032459426,0.7582860061287027,1.1177727272727274,0.6021363636363636,0.16167516628916848,4408.77
essence,1.66,140,24,0.0688405797101449,0.0036231884057971,0.01946619436416323,0.668408,1.079,0.318,0.03718589822222222,0.7890361290322581,1.0681129032258063,0.6399112903225807,0.015438532793815962,3221.12
analysis,2.56,171,9,0.0584192439862542,0.0034364261168384,0.03797594359650172,0.59365625,1.116,0.244,0.05244443913043478,0.7395171583850931,1.0346812499999998,0.583625,0.029284312306901067,3118.93
electron,2.96,88,15,0.1333333333333333,0.0035087719298245,0.09818269922606815,0.727423076923077,1.08,0.322,0.09323991139240505,0.8097415917415918,1.0449350649350646,0.7012597402597402,0.06315583455839463,4665.96
handshake,4.52,122,14,0.0944055944055944,0.0034965034965034,0.16563617430821198,0.7876981132075472,1.044,0.395,0.1476528308940222,0.7816526504941599,1.181352380952381,0.618,0.13854639612202113,3118.62
calling,2.85,134,14,0.1608391608391608,0.0034965034965034,0.06007766611111774,0.6297685950413222,1.048,0.166,0.0695071559409294,0.7592005509641873,0.981225,0.6061,0.043846339934290754,3564.9
jury,4.64,98,7,0.1501706484641638,0.0034129692832764,0.21694850144505567,0.6363529411764707,1.214,0.218,0.2190757559507524,0.7446366946778711,1.0295357142857142,0.5899047619047619,0.18348011991191818,5161.29
supper,4.63,100,10,0.2482758620689655,0.0034482758620689,0.2121434160181773,0.7596219512195121,1.064,0.4,0.2066307766676462,0.7626265060240964,1.076780487804878,0.644670731707317,0.1855710836110653,4626.32
madam,3.77,108,15,0.0982456140350877,0.0035087719298245,0.12998811225744256,0.8566499999999999,1.15,0.454,0.12767046419753086,0.8401608024691358,1.104975,0.690975,0.11223816438102231,3413.56
estate,4.11,115,7,0.1206896551724138,0.0034482758620689,0.14523210851470827,0.6405188679245284,0.94,0.171,0.1335603364485982,0.7558609164420484,1.028752380952381,0.6049238095238095,0.11182882658991064,4212.46
kilometer,4.07,100,15,0.1859649122807017,0.0035087719298245,0.1638166719996099,0.7573194444444443,1.127,0.149,0.18890699124809743,0.784718797564688,1.0734444444444446,0.6431111111111111,0.15771218933816805,4203.78
ribbon,4.89,113,13,0.0905923344947735,0.0034843205574912,0.2092088413904463,0.7006862745098039,0.995,0.368,0.19025536969350848,0.7905686274509804,1.0015544554455444,0.6585643564356436,0.16923543073624306,2862.99
success,2.21,128,19,0.0782918149466192,0.0035587188612099,0.03771989420630968,0.5812307692307694,1.096,0.265,0.05581875097783571,0.739611995284409,1.0123275862068966,0.5522931034482759,0.02792505549793702,2589.39
queen,4.45,99,8,0.1541095890410959,0.0034246575342465,0.19747114848048886,0.6258815789473684,1.046,0.205,0.22469804066985652,0.7870091228070176,1.0133066666666666,0.6549733333333333,0.181712260194547,4695.34
sea,4.79,113,0,0.2,0.0033333333333333,0.20097233090099886,0.6148888888888889,1.015,0.161,0.1969994448484848,0.7595660688517831,0.9855714285714284,0.621234693877551,0.16788361747314878,4635.43
president,4.4,141,14,0.1153846153846153,0.0034965034965034,0.13606602505936322,0.6466915887850467,1.397,0.171,0.19705142679127727,0.7901627578910245,1.1671132075471695,0.6382169811320755,0.1359005578412353,2469.79
meal,4.62,94,12,0.2083333333333333,0.0034722222222222,0.2243718063807322,0.5887951807228915,1.005,0.261,0.2225542185886403,0.7482616179001721,1.0889397590361445,0.5887951807228916,0.18516555625153244,3964.84
length,4.07,75,19,0.1637010676156583,0.0035587188612099,0.2171444455646214,0.5686764705882353,0.958,0.2,0.20082718840579716,0.7206198419666374,1.0721343283582092,0.5627910447761194,0.17258764081451736,4440.32
fruit,4.81,102,1,0.1538461538461538,0.0033444816053511,0.22405418596311022,0.5863092783505155,1.033,0.25,0.21579923374710708,0.7668382731958763,1.02896875,0.6431875,0.17280580000998993,4310.62
sky,4.45,77,10,0.2793103448275862,0.0034482758620689,0.25374752724485183,0.634840579710145,1.152,0.351,0.23840379378881996,0.7673998294970162,1.0906176470588236,0.6316470588235296,0.20531324935165884,2962.72
opinion,1.93,144,38,0.0839694656488549,0.0038167938931297,0.025591971776868203,0.6097279411764706,1.039,0.307,0.039792498175182475,0.7130688453159041,1.082348148148148,0.517562962962963,0.0220578478617079,2118.44
winter,3.84,99,2,0.2080536912751678,0.0033557046979865,0.1475144436318502,0.6257875,1.126,0.11,0.1624628271604938,0.7617721518987343,1.05046835443038,0.6261772151898735,0.12527083349222876,3267.43
cow,4.96,90,4,0.167235494880546,0.0034129692832764,0.26962079893493895,0.6628311688311688,1.152,0.248,0.2712488771228771,0.7814961704961705,1.1287272727272726,0.6567792207792207,0.23028011429164835,3646.99
weekend,3.83,114,14,0.07773851590106,0.0035335689045936,0.127134623866913,0.6157291666666668,1.246,0.139,0.14800797143470792,0.7374765350877194,1.1460105263157894,0.5620842105263159,0.10902557321665192,3754.01
direction,2.79,127,10,0.0724137931034482,0.0034482758620689,0.060582091756333854,0.5991779661016949,1.093,0.3,0.07029175274177467,0.6862762566999856,1.05791452991453,0.4819145299145299,0.055463698661609905,3376.44
mouse,4.83,99,12,0.09375,0.0034722222222222,0.23261727620339193,0.7020449438202248,1.002,0.308,0.2094772953807741,0.8021895131086142,1.0263932584269664,0.6534719101123595,0.18452159917497252,4416.68
information,2.87,136,10,0.096551724137931,0.0034482758620689,0.059977918546538035,0.5658267716535433,1.148,0.208,0.07395039542322834,0.7325044369453817,1.0511825396825398,0.5752222222222224,0.045874545425311414,4722.62
politics,2.66,181,14,0.0594405594405594,0.0034965034965034,0.0387519396880213,0.6476858974358974,1.169,0.195,0.05923096954107464,0.7860770863955577,1.034352564102564,0.6309871794871794,0.02889446890502118,2640.62
loss,2.19,117,22,0.1294964028776978,0.0035971223021582,0.04052463223984329,0.6334107142857144,1.107,0.284,0.05024956336915297,0.7378577863577863,1.0726936936936935,0.5755315315315315,0.029029618440018078,2582.93
article,4.33,94,10,0.1482758620689655,0.0034482758620689,0.19682686992102663,0.6128915662650603,1.233,0.25,0.20744282271944928,0.7327405230678813,1.1084146341463414,0.5739878048780488,0.16468174961953708,5040.62
freedom,2.34,147,20,0.1107142857142857,0.0035714285714285,0.036906634998180185,0.6364920634920634,1.204,0.261,0.05402383227096612,0.7690480000000001,1.050112,0.606576,0.027845898189846258,4069.34
finger,5.0,115,8,0.1198630136986301,0.0034246575342465,0.21504592984048415,0.6896699029126212,1.107,0.219,0.20575185063480203,0.8228993651979088,1.1199029126213595,0.6459417475728156,0.1735176286597322,4942.22
quantity,2.97,89,35,0.2175572519083969,0.0038167938931297,0.09807200119438725,0.6935316455696202,1.075,0.299,0.08921413908227849,0.7482067510548523,1.0542435897435898,0.5773205128205129,0.07563475404412072,3981.57
shirt,4.94,102,14,0.0804195804195804,0.0034965034965034,0.23618620923153563,0.5904772727272727,1.008,0.169,0.24363216138917265,0.7495062695924765,0.981045977011494,0.6009080459770115,0.2042172765388188,3603.6
globe,4.59,80,14,0.1748251748251748,0.0034965034965034,0.259457236219707,0.7732739726027397,1.286,0.473,0.2172009776008885,0.7796868340943683,1.1405833333333335,0.6506944444444445,0.20683829558953928,4405.83
metal,4.87,95,14,0.0874125874125874,0.0034965034965034,0.2462417204670712,0.6075168539325843,1.049,0.238,0.2247759287141074,0.7871790091930542,1.0122272727272728,0.6560568181818183,0.1909244247171021,3395.43
happening,2.1,118,41,0.1467181467181467,0.0038610038610038,0.0371184187483167,0.655578431372549,1.101,0.199,0.05303543803540834,0.7005899486007995,1.166735294117647,0.5209019607843137,0.0377353015222717,1444.01
pleasure,2.04,126,16,0.1267605633802817,0.0035211267605633,0.03272046137805477,0.6663613445378151,1.08,0.32,0.0401686268207283,0.7673922518159806,1.0898898305084743,0.5871101694915254,0.023348630255701826,3991.79
task,2.84,121,11,0.1730103806228373,0.0034602076124567,0.06612511902664109,0.6396249999999999,1.12,0.341,0.07265233865360302,0.7552728442728442,1.087045045045045,0.5787387387387387,0.048712833095284784,4823.12
election,3.17,124,7,0.1501706484641638,0.0034129692832764,0.08029312332448683,0.5907333333333334,1.036,0.153,0.1083878527403414,0.7449736263736263,1.007221153846154,0.6022403846153846,0.06456668121690537,4537.43
living,3.04,142,18,0.0815602836879432,0.0035460992907801,0.06446546764932627,0.6080763358778626,0.958,0.299,0.06229808396946565,0.7043958896065766,0.9733230769230768,0.5256846153846154,0.049560118362453755,1912.94
strength,2.96,128,8,0.136986301369863,0.0034246575342465,0.06788952296451622,0.6361623931623931,1.301,0.272,0.07833827821237144,0.7761676982021809,1.1924224137931034,0.615646551724138,0.0514129685542509,3490.72
customer,3.82,99,20,0.0938628158844765,0.003610108303249,0.14541053267547557,0.6269213483146068,1.133,0.325,0.1396204674157303,0.7360628192032688,1.0169318181818183,0.584034090909091,0.11545877074473027,3526.04
memory,2.38,137,18,0.068100358422939,0.003584229390681,0.04089071459540206,0.6657109375000001,1.171,0.377,0.040455,0.7547885174418605,1.12003125,0.5869687499999999,0.030497515543386866,2235.79
topic,2.59,131,14,0.1293706293706293,0.0034965034965034,0.050680675106579906,0.6478793103448276,1.173,0.193,0.060489544798113755,0.7080316341829086,1.1075391304347826,0.5648695652173912,0.04141445051350578,4611.34
trip,3.71,114,11,0.1487889273356401,0.0034602076124567,0.11948216400227327,0.6204536082474227,1.096,0.169,0.13507402019776985,0.7541080326460482,1.0390208333333333,0.5957708333333334,0.09840442346304125,5430.99
river,4.89,118,3,0.1616161616161616,0.0033670033670033,0.20056678148377158,0.6479702970297029,1.143,0.254,0.21028119947582993,0.7644251485148515,1.12164,0.60515,0.17445239223770137,4413.12
data,3.93,131,7,0.1137931034482758,0.0034482758620689,0.1167259008860331,0.6152333333333334,1.098,0.208,0.11922585220385677,0.7644836134453782,1.0564789915966388,0.6237647058823529,0.09002627239075507,4449.12
wedding,3.92,90,5,0.0983050847457627,0.0033898305084745,0.16823300168821576,0.6518953488372092,1.149,0.247,0.15566641406041162,0.7977611491108071,1.1426823529411765,0.6573058823529411,0.12013037957953993,5185.43
container,4.85,104,21,0.1362007168458781,0.003584229390681,0.22340749295796117,0.6682553191489362,1.208,0.247,0.20861528600223964,0.7634893617021277,1.1955591397849463,0.6318924731182796,0.18235712030291218,4423.66
youth,3.28,116,15,0.1543859649122807,0.0035087719298245,0.09183290806475447,0.6811531531531532,1.125,0.37,0.08878250193050193,0.7688776412776412,1.0615727272727271,0.6010545454545454,0.06425372565142472,3409.07
plane,4.92,114,7,0.0871080139372822,0.0034843205574912,0.20990905723263004,0.6523398058252428,1.304,0.135,0.2229956152912622,0.7802937369122406,1.2491372549019608,0.6505490196078431,0.17425308619692,3667.73
arrow,4.97,126,9,0.1958762886597938,0.0034364261168384,0.19421771027853935,0.7400545454545455,1.149,0.429,0.1796017371007371,0.8077100917431193,1.1717706422018348,0.6593302752293578,0.16601540317052096,3681.56
method,2.41,125,32,0.1044776119402985,0.003731343283582,0.045943928297390114,0.5919655172413792,1.054,0.166,0.049909148688476276,0.6976004497751125,0.9615304347826088,0.5349478260869566,0.033581208941549305,3876.04
witch,4.17,113,20,0.0928571428571428,0.0035714285714285,0.1520394369298721,0.709945652173913,1.072,0.404,0.15010202057035996,0.830177496416627,0.983043956043956,0.7083956043956046,0.12443709608151253,2580.93
someone,3.71,98,18,0.1469534050179211,0.003584229390681,0.138600369734709,0.514551724137931,1.007,0.12,0.16237025705329156,0.6542250735097567,1.0139767441860466,0.4828837209302324,0.12319623670000393,1650.94
weekday,3.18,83,17,0.1802120141342756,0.0035335689045936,0.12018889681371185,0.7698676470588235,1.089,0.294,0.11401625234441604,0.7650302897278314,1.0235373134328358,0.5710746268656717,0.09774063876403757,5592.04
education,2.93,106,3,0.1750841750841751,0.0033670033670033,0.08009193520884768,0.6032916666666667,1.212,0.242,0.09813218213058421,0.7206918859649124,1.1138105263157898,0.5541157894736842,0.06328825923156374,3721.78
speech,3.37,134,19,0.1494661921708185,0.0035587188612099,0.08395978165862529,0.6424,1.319,0.332,0.09150222171428574,0.7812276825396826,1.171064,0.6392559999999998,0.062396698167665035,3375.07
foundation,3.74,126,10,0.0827586206896551,0.0034482758620689,0.10983268304303818,0.7084137931034483,1.233,0.358,0.10930415222516948,0.7706223388305847,1.1078347826086958,0.6108608695652173,0.08625646824578793,4980.77
identity,2.0,115,15,0.1052631578947368,0.0035087719298245,0.034403742726974475,0.5960873786407767,1.034,0.296,0.04008245845780433,0.7043291452503332,1.0366568627450985,0.5413039215686274,0.024658580830454135,3547.96
network,3.2,120,14,0.1013986013986013,0.0034965034965034,0.08441879798523157,0.6253699999999999,1.215,0.193,0.1065773005940594,0.774808888888889,1.1684949494949493,0.63110101010101,0.07016732946924996,2356.32
tv,5.0,138,16,0.0880281690140845,0.0035211267605633,0.1794488703733545,0.6135847457627118,1.252,0.058,0.20456177453354216,0.7583627408373171,1.1396666666666668,0.6072051282051282,0.15926927235634444,2693.51
worker,4.59,132,23,0.1083032490974729,0.003610108303249,0.15803888997931753,0.7087457627118644,1.22,0.24,0.15853236832360063,0.8189223526003188,1.085179487179487,0.6455811965811965,0.12854157995360527,3216.32
death,3.73,145,12,0.0763888888888889,0.0034722222222222,0.09503356802224204,0.6348676470588235,1.074,0.279,0.10058141197939031,0.7836683006535947,1.0127111111111111,0.6169629629629629,0.06993031592271007,2395.82
cheese,4.7,142,4,0.068259385665529,0.0034129692832764,0.1540919026891909,0.6562905982905984,1.033,0.194,0.18229592380124585,0.8043225758915414,1.0467413793103448,0.6606551724137933,0.13419454089267055,2277.43
apartment,4.9,110,10,0.0896551724137931,0.0034482758620689,0.21572142870359284,0.6287524752475248,1.066,0.264,0.2080531469617551,0.7545518811881188,1.05529,0.59014,0.17611727240128133,2800.18
leader,3.89,161,22,0.0575539568345323,0.0035971223021582,0.09316172798210781,0.6567226277372262,1.33,0.3,0.10317220295144401,0.7453809574924861,1.1833602941176469,0.5789117647058823,0.08274597841754755,2206.27
web,4.37,90,11,0.2906574394463668,0.0034602076124567,0.21016248712076221,0.6731315789473683,1.194,0.109,0.22705499248120306,0.8114308771929825,1.0787066666666665,0.69412,0.1703056472353004,2397.11
salary,3.69,92,14,0.1964285714285714,0.0035714285714285,0.14614647448741067,0.636320987654321,1.09,0.269,0.15995232339656731,0.732163888888889,1.07665,0.5609875000000001,0.11934579214289748,3919.39
bell,4.96,110,13,0.229965156794425,0.0034843205574912,0.22133778518828237,0.7044130434782608,0.983,0.472,0.20855703529686773,0.8015864787386526,1.0037912087912086,0.670956043956044,0.19188945951351488,4663.73
fiction,2.14,93,12,0.1493055555555555,0.0034722222222222,0.04863942392833237,0.5944375000000001,1.055,0.177,0.07052985277777779,0.7090901898734177,1.0069367088607597,0.5519113924050633,0.034392206779540316,3601.07
ego,1.74,143,10,0.1068965517241379,0.0034482758620689,0.020979396244527042,0.7279032258064516,1.119,0.433,0.027081354838709677,0.8315178064516129,1.0680161290322578,0.6721370967741934,0.014417122377120395,1544.4
justice,1.45,116,19,0.1067615658362989,0.0035587188612099,0.01800490915068321,0.6372,1.415,0.242,0.04186568811881188,0.7400472727272727,1.2304747474747475,0.5876363636363636,0.013531562422908958,4143.38
duo,3.7,95,13,0.1881533101045296,0.0034843205574912,0.14240809296494827,0.7402289156626507,1.1,0.193,0.13971468545611018,0.7981213425129087,1.0793373493975902,0.6389638554216868,0.11026728384929815,2542.9
relationship,2.8,129,11,0.1453287197231834,0.0034602076124567,0.06018895533840973,0.5950330578512396,1.167,0.262,0.06345960012193469,0.7268938016528925,1.163625,0.5802499999999999,0.04536816513352602,4807.16
crime,3.03,119,5,0.0779661016949152,0.0033898305084745,0.07624379032193171,0.5836168224299065,1.031,0.214,0.07860915152301834,0.7379509786633751,0.9976415094339623,0.6023773584905661,0.055120363524514035,3437.6
dozen,4.66,82,17,0.2049469964664311,0.0035335689045936,0.2612751317553286,0.7082777777777777,1.241,0.169,0.2712584398782344,0.7826013302034429,1.1664788732394369,0.6508591549295775,0.2157467860726216,1858.18
alcohol,4.76,113,7,0.1092150170648464,0.0034129692832764,0.19828935414990811,0.685673076923077,1.129,0.256,0.19110117490842488,0.8160815907393577,1.081145631067961,0.6638349514563108,0.15405282502954679,3975.66
pastor,4.37,117,17,0.1625441696113074,0.0035335689045936,0.16152462368059756,0.7638921568627451,1.127,0.279,0.16557628459927662,0.8340265967773249,1.1723069306930691,0.6808415841584159,0.12769176970731436,4647.73
threat,2.52,147,18,0.1170212765957446,0.0035460992907801,0.042795068266037684,0.5998857142857142,1.161,0.168,0.05977720891590679,0.7459968139773896,1.048158273381295,0.570863309352518,0.029456256297647584,2842.04
junk,3.88,104,7,0.1160409556313993,0.0034129692832764,0.14296740445838607,0.7440454545454547,1.231,0.46,0.1294191815628192,0.8055423197492163,1.125747126436781,0.6489080459770113,0.11251933041476368,4443.82
similarity,1.9,95,35,0.1735849056603773,0.0037735849056603,0.03765749150599889,0.7053882352941178,1.037,0.206,0.040944721203830366,0.7764627450980393,1.0434523809523808,0.5988214285714286,0.02451396376100827,1701.43
