Target,CS,AmountTypes,AmountNA,HighestRF,LowestRF,VarianceRF,AverageDistanceT-A,HighestDistanceT-A,LowestDistanceT-A,VarianceDistanceT-A,AverageDistanceA-A,HighestDistanceA-A,LowestDistanceA-A,VarianceDistanceA-A,VariancePOS
reckon,1.74,120,22,0.158273381294964,0.0035971223021582,0.025082580010074827,0.7821568627450981,1.109,0.381,0.03671754464115743,0.6943607066589013,1.1564653465346535,0.506029702970297,0.031015238542941553,2660.32
hang,3.7,129,14,0.0734265734265734,0.0034965034965034,0.10498800115697172,0.7401696428571428,1.085,0.276,0.09429332253476612,0.7852297297297296,1.1266756756756755,0.6053603603603606,0.0849577994847147,1240.28
feel,2.28,105,3,0.1952861952861952,0.0033670033670033,0.04913179158332579,0.5161844660194175,0.996,0.1,0.07450187219940253,0.706789644012945,1.0547647058823528,0.5315196078431373,0.03662729556219975,3110.99
bring,2.55,110,31,0.1412639405204461,0.0037174721189591,0.05848791242349234,0.5306315789473683,1.29,0.186,0.09271026666666667,0.6804478070175438,1.134536842105263,0.5041263157894739,0.051692203522669934,2302.0
happen,1.78,115,44,0.1541501976284585,0.0039525691699604,0.02737829274757862,0.5148699999999999,1.208,0.159,0.05368470158415841,0.6143933333333333,1.146929292929293,0.4422020202020202,0.03562315056537978,1317.11
hold,3.68,119,6,0.0790378006872852,0.0034364261168384,0.11247698835739348,0.5609166666666666,1.187,0.158,0.13651551053346925,0.7179340602284527,1.13292523364486,0.529785046728972,0.0958307776406482,1323.29
throw,4.04,105,2,0.1186440677966101,0.0033898305084745,0.15360312619939384,0.63673,1.045,0.251,0.14296448693069305,0.7850426262626263,1.032010101010101,0.5942020202020202,0.11432937189698768,2026.77
miss,2.54,128,9,0.0927835051546391,0.0034364261168384,0.049823443347441,0.7057980769230768,1.174,0.416,0.061407408974358986,0.7755067765567766,1.1521923076923075,0.5742596153846153,0.04408057183982866,1417.57
refer,2.41,146,33,0.0711610486891385,0.0037453183520599,0.03935067765035188,0.647511811023622,1.175,0.269,0.05045555807086615,0.719230596175478,1.0842380952380952,0.5560873015873016,0.03716101595875664,1722.27
fill,3.32,125,18,0.0780141843971631,0.0035460992907801,0.08719206248607786,0.64,1.116,0.194,0.08920748104222821,0.7553346153846153,1.060076923076923,0.5828173076923078,0.07109449234238184,1463.96
recommend,1.74,146,30,0.1074074074074074,0.0037037037037037,0.020537505239425945,0.6679224806201551,1.101,0.234,0.03675576958855098,0.7278243701550388,1.0953203125,0.546140625,0.01887688680109105,1718.94
add,3.0,94,9,0.1718213058419244,0.0034364261168384,0.0945601272613472,0.623929411764706,1.15,0.253,0.09463408481532148,0.7134820728291317,1.0545119047619047,0.5517380952380952,0.07366414524096458,1513.57
say,2.58,115,13,0.1795774647887324,0.0035211267605633,0.05737444508255693,0.5332135922330098,1.26,0.144,0.09794737705377148,0.681100074682599,1.1395339805825244,0.490631067961165,0.05302591776561957,2213.88
get,2.38,116,22,0.0755395683453237,0.0035971223021582,0.04819362355811207,0.4346203703703704,0.942,0.113,0.07883334386680259,0.6267705088265836,1.006644859813084,0.4472990654205607,0.04701229851163428,2895.82
depend,1.89,107,24,0.1557971014492753,0.0036231884057971,0.03308414098912439,0.6568555555555555,1.246,0.119,0.05454646617826617,0.7403068664169787,1.040629213483146,0.5479325842696628,0.027850561396106453,1225.21
grow,3.03,120,11,0.1003460207612456,0.0034602076124567,0.07560659065866314,0.5987433628318585,1.066,0.295,0.06905394193448222,0.7358258533501896,0.9558571428571428,0.5626339285714286,0.05431956398559509,2153.57
buy,3.35,109,11,0.1048951048951049,0.0034965034965034,0.10174639425179939,0.5180736842105264,1.298,0.062,0.11818871041666665,0.6593186403508772,1.2494526315789474,0.4999578947368421,0.09068966913456322,2282.62
attend,3.17,105,31,0.0594795539033457,0.0037174721189591,0.09435797156063115,0.611,1.152,0.215,0.10309692152412805,0.695984126984127,1.0707333333333335,0.5171666666666667,0.07945603866026082,1757.96
ask,2.52,112,8,0.2260273972602739,0.0034246575342465,0.05633064717979219,0.49134374999999997,1.118,0.12,0.07617377663230242,0.6476199561403508,1.078452631578947,0.4645684210526316,0.05194348600120418,2688.72
meet,3.0,128,15,0.1649122807017544,0.0035087719298245,0.06965639248570221,0.6222105263157895,1.204,0.228,0.08785310114416475,0.7320541841328986,1.1137787610619467,0.5635221238938053,0.05802715481636704,1862.77
agree,2.31,135,20,0.1178571428571428,0.0035714285714285,0.039172748543862,0.5831452991452992,1.25,0.163,0.07289979718962769,0.74158547008547,1.2102413793103446,0.5624655172413793,0.03443504259426919,1083.88
succeed,2.33,117,28,0.1617647058823529,0.0036764705882352,0.045973810143225435,0.6373396226415093,1.06,0.288,0.05279756885910773,0.6712982929020666,1.029895238095238,0.4926095238095238,0.039770391480736425,2135.82
improve,1.82,129,22,0.197841726618705,0.0035971223021582,0.02558427218128202,0.5576754385964913,1.045,0.165,0.04525342181540808,0.6822642446825028,1.0081327433628318,0.5018584070796459,0.02267911433377664,1184.94
take,3.06,119,26,0.1496350364963503,0.0036496350364963,0.07790614686771932,0.47874311926605506,1.305,0.103,0.11941594670558797,0.6845202174651716,1.2015370370370368,0.4832407407407408,0.07010370195238717,2435.43
try,2.22,101,20,0.1821428571428571,0.0035714285714285,0.048325308539257275,0.48328205128205126,0.908,0.196,0.06686391561181436,0.6274790652385589,0.9744871794871792,0.4527948717948719,0.04618682083229306,1385.6
build,3.71,110,11,0.1245674740484429,0.0034602076124567,0.12371936507192191,0.574877551020408,1.148,0.22,0.13060990352504637,0.7158047825190682,1.0947959183673468,0.5493775510204082,0.09975791433994251,3091.61
insure,2.41,122,26,0.0693430656934306,0.0036496350364963,0.04703882861865822,0.7131960784313724,1.078,0.289,0.05459124290881402,0.7122597553873035,1.08219801980198,0.5406633663366336,0.03890704041990336,2410.4
organize,2.72,144,17,0.0565371024734982,0.0035335689045936,0.0508306023763123,0.7247218045112781,1.175,0.337,0.05874174301425204,0.7734134199134199,1.1368106060606062,0.5914393939393939,0.04042907082294982,1819.57
write,4.22,105,8,0.0753424657534246,0.0034246575342465,0.1674350835930204,0.5917878787878788,0.948,0.258,0.1532089546464646,0.7361638837353124,1.0027448979591838,0.5785,0.13000461105132963,3666.94
recognize,2.07,104,16,0.1725352112676056,0.0035211267605633,0.04098950326371375,0.585268817204301,0.979,0.241,0.052614899107755665,0.6625776063581112,0.9909456521739132,0.4800326086956523,0.03384442233801446,3250.1
apply,2.5,132,18,0.1241134751773049,0.0035460992907801,0.04688525715246547,0.639051724137931,1.098,0.249,0.06286057574417919,0.7631000589448865,1.1472413793103446,0.5918965517241379,0.037489175624928615,2355.79
sit,4.8,93,8,0.1575342465753424,0.0034246575342465,0.24457610376550368,0.5959878048780489,0.925,0.263,0.23738147751983543,0.7351132189099668,1.084074074074074,0.5590370370370371,0.21142423580585964,1608.04
eat,4.44,115,10,0.1758620689655172,0.0034482758620689,0.16963308690482348,0.5784454545454546,1.062,0.216,0.16087498099918104,0.7616990825688074,1.058256880733945,0.6401376146788992,0.1300198702109322,2518.71
oppose,2.52,129,18,0.1560283687943262,0.0035460992907801,0.04880938054171276,0.7056,1.217,0.282,0.06735840964187328,0.796659943977591,1.1676302521008404,0.6108739495798319,0.03591552290960138,1587.73
consult,3.04,141,11,0.1418685121107266,0.0034602076124567,0.06495845392591827,0.6960487804878049,1.162,0.247,0.07046264804615787,0.7344420898307343,1.1175573770491802,0.5697540983606557,0.054553259304122526,2636.67
begin,2.56,91,17,0.303886925795053,0.0035335689045936,0.07180274147352209,0.5362285714285714,1.153,0.167,0.10612659879275654,0.6675054325955735,1.1568571428571426,0.4888857142857142,0.07152061772715658,1972.54
give,2.83,124,3,0.1111111111111111,0.0033670033670033,0.06392978590246991,0.4968053097345133,1.091,0.119,0.09129108469181804,0.6871087231352718,1.0529642857142856,0.5008392857142857,0.05584118746784491,1989.43
identify,2.64,138,23,0.0866425992779783,0.003610108303249,0.04996160625162196,0.5814615384615385,1.091,0.205,0.062168478415181805,0.6877082228116712,1.0677327586206895,0.5126724137931035,0.04257291459155948,2153.34
presume,1.79,118,40,0.2269230769230769,0.0038461538461538,0.027129584281812214,0.7451250000000001,1.052,0.266,0.04240542676116838,0.7396322368421053,1.0645578947368424,0.5474000000000001,0.027119351340039594,1425.56
lose,2.25,124,20,0.108695652173913,0.0036231884057971,0.04036409401657283,0.569302752293578,1.061,0.215,0.055009621684737275,0.7128899082568807,1.0839814814814812,0.5272314814814815,0.03384359602967037,2017.78
involve,2.43,158,23,0.0685920577617328,0.003610108303249,0.037001890834399725,0.6268029197080291,1.057,0.267,0.04500558870199937,0.7303749463288965,1.0706102941176472,0.5513382352941176,0.03161903795571938,2007.43
compare,2.52,133,38,0.1793893129770992,0.0038167938931297,0.04736299302928754,0.6433333333333333,1.184,0.307,0.05686433347107438,0.7157749311294765,1.164325,0.531175,0.041257847387586755,1833.51
argue,2.75,113,14,0.1713286713286713,0.0034965034965034,0.06627022924879993,0.6699439252336449,1.375,0.262,0.08168225718241606,0.7651877975665669,1.1204528301886791,0.6026415094339622,0.04606530178186591,2580.23
become,1.54,148,26,0.0802919708029197,0.0036496350364963,0.015864959650489056,0.5343798449612404,1.122,0.112,0.04733039743589744,0.683516957364341,1.0448515625,0.4913515625,0.022973837498122,1492.99
elect,2.41,87,9,0.1683848797250859,0.0034364261168384,0.066068801611036,0.6548,1.137,0.274,0.07329822716049383,0.6787458860759494,1.1343924050632912,0.5344810126582279,0.049588878352580815,2974.77
consider,1.68,115,24,0.1992753623188405,0.0036231884057971,0.02449482372865237,0.5213469387755102,1.059,0.226,0.05491929334157906,0.6853496738901745,1.0290309278350516,0.513618556701031,0.024537256312005727,2329.88
manage,2.0,130,14,0.0874125874125874,0.0034965034965034,0.030416423172932666,0.6062641509433961,1.163,0.229,0.04858624545935462,0.7263877807726865,1.1235904761904765,0.5489904761904761,0.02906220965788867,1752.06
operate,3.0,109,14,0.0839160839160839,0.0034965034965034,0.08150534267169925,0.6782736842105264,1.111,0.364,0.08826168245614036,0.7233849944008959,1.0824787234042552,0.5515957446808512,0.06521588674382311,3694.9
protect,2.86,135,7,0.0750853242320819,0.0034129692832764,0.059947998053074436,0.6453846153846153,1.045,0.265,0.07406240388236997,0.7790554081933393,1.060241379310345,0.6118793103448276,0.04373847539608655,2843.51
seem,1.75,124,41,0.1621621621621621,0.0038610038610038,0.024558677737218024,0.5318849557522123,1.123,0.126,0.06507691981058841,0.7042371997471556,1.1390267857142855,0.5100714285714286,0.028308333076043066,1256.68
receive,2.69,94,14,0.1696113074204947,0.0035335689045936,0.07625267784410669,0.5950722891566266,1.183,0.264,0.08910909624211132,0.7274231560387893,1.171158536585366,0.5402073170731707,0.05893693784682368,2856.23
enjoy,2.29,111,18,0.0957446808510638,0.0035460992907801,0.046716964907981766,0.5982599999999999,1.062,0.298,0.0503333099009901,0.7346717171717172,1.0963737373737374,0.5722828282828284,0.03249452358831842,2292.23
appear,3.13,122,19,0.1174377224199288,0.0035587188612099,0.07944326369771658,0.5777474747474748,1.235,0.202,0.10764844151515152,0.7049134199134199,1.14184693877551,0.5197857142857142,0.07414467923823827,2160.49
let,2.26,81,18,0.2446808510638297,0.0035460992907801,0.06258660078051578,0.533112676056338,0.989,0.145,0.08230453971048511,0.6934096579476862,1.0106142857142857,0.5098142857142857,0.04846253430152341,3296.18
create,2.62,126,9,0.1580756013745704,0.0034364261168384,0.05398050449643181,0.5630733944954128,0.991,0.232,0.06496626897414513,0.7181588515120626,0.932851851851852,0.5442222222222222,0.04156394576802114,2811.39
tend,2.0,134,22,0.0755395683453237,0.0035971223021582,0.02950522219398325,0.6305619834710744,1.145,0.22,0.0436626649505487,0.7331473829201103,1.107241666666667,0.55275,0.02560606323781782,1435.83
find,2.63,111,28,0.0845588235294117,0.0036764705882352,0.06154796142224776,0.48847872340425535,1.321,0.161,0.09068857402015677,0.7006385266529398,1.20294623655914,0.5290430107526882,0.053396134511288,2342.23
remember,2.41,122,18,0.1312056737588652,0.0035460992907801,0.04719137807781168,0.5461287128712872,0.977,0.142,0.06901782692681033,0.6969003960396041,1.1049999999999998,0.5246700000000001,0.04436489085668802,1969.29
teach,3.15,114,8,0.184931506849315,0.0034246575342465,0.08619264966286252,0.6191574074074074,1.184,0.177,0.09267992201834863,0.7354972308757355,1.2359158878504672,0.5642336448598131,0.06747573120104176,2905.82
have,2.18,102,14,0.1328671328671328,0.0034965034965034,0.04608076744476565,0.4915294117647059,1.038,0.091,0.08168987906976743,0.6396106442577031,0.9854642857142858,0.4481190476190477,0.04576712071883017,1230.28
listen,3.47,102,11,0.2249134948096885,0.0034602076124567,0.11679941793103636,0.5787241379310345,1.034,0.149,0.1284259706112853,0.7054015151515153,1.0637011494252877,0.5405057471264368,0.10066926587131454,1975.79
govern,2.21,123,19,0.1850533807829181,0.0035587188612099,0.03942143219562826,0.6969464285714285,1.139,0.394,0.04776788590391908,0.7103899613899615,1.0653333333333332,0.5513423423423423,0.030806035479379497,3682.27
affect,1.93,115,41,0.1119691119691119,0.0038610038610038,0.03204438792607841,0.6187943925233644,1.176,0.24,0.058044154638283135,0.7038797161647629,1.1422242990654206,0.5116635514018693,0.030894417275899817,3169.16
keep,2.37,114,6,0.125,0.0034722222222222,0.04870724073250088,0.4927142857142857,1.099,0.18,0.07781705772005773,0.6825792131285504,1.0207010309278353,0.5055567010309279,0.042324096449911475,1764.18
think,2.41,127,7,0.0921501706484641,0.0034129692832764,0.04523119055832778,0.5613508771929825,1.351,0.078,0.09489663264683448,0.7520948610464212,1.2392654867256636,0.563787610619469,0.04065271488720029,1846.62
serve,3.78,118,13,0.0940766550522648,0.0034843205574912,0.11969628761616666,0.6489903846153846,1.207,0.231,0.1182817326007326,0.7579653846153847,1.229028846153846,0.5751442307692307,0.09743077597715538,3501.51
suppose,1.37,108,31,0.1412639405204461,0.0037174721189591,0.01735799367419245,0.6052631578947368,1.04,0.23,0.03406525219298246,0.6586351623740202,0.976755319148936,0.4666914893617021,0.026363884813323482,2844.54
die,3.07,144,16,0.0915492957746478,0.0035211267605633,0.06482370063183047,0.6955040650406504,1.037,0.368,0.06577442348544453,0.7714300946288152,1.0937377049180328,0.6156475409836065,0.052215467052452766,1894.5
educate,2.12,98,4,0.1858108108108108,0.0033783783783783,0.045635629415455695,0.6459659090909091,0.964,0.263,0.04805488840653727,0.677576608784474,0.9136022727272728,0.5218181818181818,0.03096674637397985,3319.17
believe,1.55,111,27,0.1391941391941392,0.0036630036630036,0.021471044182239243,0.4912325581395349,1.055,0.137,0.05813154557604919,0.6682451436388509,1.0066470588235297,0.4919764705882353,0.02350417183711034,2293.6
follow,3.26,125,8,0.1301369863013698,0.0034246575342465,0.08414329464118167,0.5995982905982905,1.184,0.235,0.1087660730841663,0.7456177424108459,1.1494827586206895,0.5635344827586205,0.06952846692151027,1527.88
situate,1.96,100,34,0.225563909774436,0.0037593984962406,0.038264213873476206,0.9844691358024692,1.204,0.553,0.034719790424570914,0.7139475308641974,1.128425,0.5386249999999999,0.034727254946740435,1998.06
put,2.5,83,28,0.1911764705882352,0.0036764705882352,0.07430630827809508,0.42558571428571434,1.127,0.127,0.11340607484909457,0.6137871635610765,1.0641159420289854,0.4389855072463768,0.07123697820673253,1022.62
arrange,2.79,121,25,0.0872727272727272,0.0036363636363636,0.06359582941906905,0.7481296296296297,1.068,0.365,0.05897186051647979,0.7494449636552439,1.1719813084112147,0.5741495327102804,0.05085495740509694,2979.82
continue,2.36,123,24,0.072463768115942,0.0036231884057971,0.044727869541475666,0.5238762886597939,1.205,0.183,0.09033710582789815,0.7023472938144331,1.1524270833333334,0.5227291666666667,0.04805908782953419,1311.11
tell,2.9,116,12,0.0659722222222222,0.0034722222222222,0.07160526254523203,0.558381443298969,1.134,0.104,0.11094337691984009,0.7526091065292096,1.1028645833333333,0.5633958333333333,0.06373635024904775,1992.18
describe,2.18,132,13,0.1045296167247386,0.0034843205574912,0.035648402091781224,0.5617016129032257,1.092,0.212,0.04751358477419356,0.7115326514555468,1.1039268292682929,0.5513495934959348,0.028249673090578024,2589.96
be,1.85,110,20,0.1464285714285714,0.0035714285714285,0.030893903876046742,0.45280645161290317,1.045,0.072,0.06946437394188974,0.6159978962131838,1.017228260869565,0.4380434782608695,0.03493160133904766,2140.99
develop,1.87,122,23,0.1083032490974729,0.003610108303249,0.028347624429660084,0.5622454545454545,1.2,0.183,0.05044559017199018,0.693190658882402,1.1101100917431193,0.5131009174311927,0.024812634382124513,2646.23
allow,2.41,101,39,0.2030651340996168,0.003831417624521,0.057131118217671494,0.5243258426966292,1.265,0.171,0.08441445006242199,0.6819992339121552,1.177818181818182,0.4892386363636363,0.049132323817787184,2293.79
encourage,2.61,127,23,0.1263537906137184,0.003610108303249,0.05311285148302074,0.5982327586206897,1.046,0.169,0.06975236752136751,0.725156971514243,1.010573913043478,0.5542260869565218,0.03937699567411388,2390.01
invest,2.47,100,15,0.2421052631578947,0.0035087719298245,0.06059257806667095,0.6322352941176471,1.194,0.291,0.0740591124487004,0.719783193277311,1.2410119047619048,0.5448571428571428,0.052446443217519574,4078.04
raise,3.8,118,7,0.0955631399317406,0.0034129692832764,0.12099101865373506,0.6093846153846154,1.076,0.241,0.13179152417582415,0.7592275952203137,1.055116504854369,0.5857184466019417,0.09738216214085976,2466.9
shut,3.38,66,18,0.1879432624113475,0.0035460992907801,0.17013722834037556,0.6322363636363636,1.189,0.323,0.16278712435064932,0.6981373737373737,1.034537037037037,0.5239814814814815,0.14280080649706944,1337.11
expect,1.89,129,23,0.0866425992779783,0.003610108303249,0.02738007033303164,0.47817431192660553,1.371,0.173,0.06474810083402836,0.6227816853550799,1.255759259259259,0.4494166666666666,0.03521567386076189,1991.21
join,2.86,115,13,0.073170731707317,0.0034843205574912,0.07021094369046098,0.6642871287128712,1.283,0.252,0.0995782520869734,0.806329900990099,1.0986699999999998,0.6365799999999999,0.05023244475080565,1890.04
produce,3.31,108,11,0.1660899653979238,0.0034602076124567,0.10045904778890534,0.5798260869565217,1.03,0.239,0.11005704230949043,0.7195381019167835,1.0568152173913044,0.5477608695652174,0.08146713649957682,3047.56
enter,3.12,115,18,0.1063829787234042,0.0035460992907801,0.08366887288210428,0.6055463917525773,1.03,0.279,0.09672931874605513,0.729194587628866,1.149239583333333,0.5468854166666667,0.07079817121815972,1878.84
forget,2.04,139,19,0.1316725978647686,0.0035587188612099,0.029692899954396154,0.6135185185185185,1.292,0.142,0.07331275959904858,0.7548880235375562,1.2126355140186915,0.565196261682243,0.03204687546783358,1392.23
hear,3.66,90,6,0.1666666666666666,0.0034013605442176,0.14695594974078938,0.5730740740740741,1.085,0.149,0.14915106850346285,0.7279811728395063,1.1024625,0.5501875,0.11863690619984568,2456.54
come,2.72,108,17,0.1236749116607773,0.0035335689045936,0.06771951556934025,0.42670212765957444,1.143,0.072,0.10648936842105262,0.6236540837336993,1.129795698924731,0.4552580645161289,0.06937431621640133,1227.96
afford,1.83,119,15,0.1368421052631579,0.0035087719298245,0.02792620129399867,0.5718834951456311,1.035,0.289,0.043330271471247205,0.6599152865029507,0.9920588235294115,0.4846960784313724,0.0252171977783506,2554.93
sell,3.35,125,15,0.2140350877192982,0.0035087719298245,0.08904867299828521,0.571875,1.393,0.062,0.10842226848925411,0.7539863256113256,1.2423603603603608,0.5913423423423423,0.07370411226766027,2084.49
imagine,1.53,117,21,0.1577060931899641,0.003584229390681,0.019907830794209904,0.5368556701030928,1.079,0.191,0.04571959783294761,0.6769158426257101,1.0454432989690725,0.4956185567010309,0.021541480125729522,1790.71
want,1.93,106,16,0.2464788732394366,0.0035211267605633,0.03527188901475193,0.4828888888888889,1.117,0.089,0.07486016703296704,0.6701313358302122,0.9958089887640448,0.4816179775280899,0.03421819368544598,2054.93
confer,2.35,103,49,0.1155378486055776,0.0039840637450199,0.052920976812825836,0.7775113636363638,1.086,0.348,0.043870376404494385,0.7679255485893417,1.0660459770114945,0.5834827586206898,0.041953387252159274,1767.6
sing,4.34,108,7,0.1843003412969283,0.0034129692832764,0.17245712873911198,0.6248777777777778,0.942,0.206,0.172675610989011,0.7569042735042735,0.9995,0.5972666666666666,0.1472188125170321,3896.94
introduce,2.62,106,17,0.1607142857142857,0.0035714285714285,0.0640115074366901,0.6905056179775281,1.184,0.302,0.07205569350811486,0.7352658324821245,1.1377840909090908,0.5646249999999999,0.05266785828916077,1347.17
explain,1.97,136,9,0.0721649484536082,0.0034364261168384,0.0282169007725906,0.5084453125,1.049,0.15,0.05358245687984496,0.685919783464567,1.0143858267716537,0.4980708661417323,0.027202028456104387,2430.4
clothe,3.5,124,14,0.1554770318021201,0.0035335689045936,0.09779572161454247,0.8371574074074074,1.143,0.463,0.08438648538905877,0.788604880581516,1.0882897196261685,0.619373831775701,0.07483167079877678,2383.88
reduce,2.0,105,16,0.0739436619718309,0.0035211267605633,0.03755866762270853,0.5762823529411765,0.949,0.19,0.055105008481532144,0.7690019607843137,0.9491785714285712,0.6211309523809524,0.02356303880117938,1180.77
commit,2.17,140,18,0.0709219858156028,0.0035460992907801,0.033278092507562855,0.6788373983739836,1.04,0.366,0.03960714365329137,0.7435049980007996,1.1124426229508195,0.5722540983606555,0.027554188947830006,3161.21
learn,2.2,120,10,0.1241379310344827,0.0034482758620689,0.039968963224286974,0.5356,1.021,0.134,0.05760682228212039,0.7026796703296703,1.021826923076923,0.5267115384615384,0.03329887585554262,2675.33
employ,2.41,85,17,0.1519434628975265,0.0035335689045936,0.06769572526436435,0.699825,1.053,0.269,0.05934285864197532,0.6750930379746836,0.995721518987342,0.515493670886076,0.04790923264246194,3916.23
include,2.48,132,32,0.0634328358208955,0.003731343283582,0.04603554789838162,0.6480084745762712,1.342,0.147,0.07075644609030053,0.7373137766188614,1.1176239316239316,0.5504358974358974,0.03812112321756541,1351.34
do,2.46,120,19,0.0782918149466192,0.0035587188612099,0.04981901166607932,0.45523300970873787,1.037,0.1,0.09036444650858849,0.6197692307692308,1.027864077669903,0.4304368932038835,0.054552248987969634,1509.88
see,3.21,90,5,0.1152542372881356,0.0033898305084745,0.11278360810245326,0.5096428571428572,1.124,0.152,0.12696181652661065,0.6884279977051061,1.035,0.5112891566265059,0.08785091004516193,2971.61
appoint,2.24,129,18,0.0744680851063829,0.0035460992907801,0.03842982004824951,0.6695304347826088,1.06,0.255,0.04714949085457271,0.6757289092295957,1.119140350877193,0.501859649122807,0.034646848256827276,2675.56
suggest,1.8,149,24,0.0652173913043478,0.0036231884057971,0.02152722046719078,0.6091643835616438,1.212,0.137,0.0538044154319262,0.738918752952291,1.0666413793103449,0.5442137931034483,0.02287944767946799,2276.46
accept,3.03,131,21,0.082437275985663,0.003584229390681,0.06934473339200913,0.5203478260869565,1.191,0.163,0.08573219100449773,0.6742120518688025,1.0813157894736842,0.4900964912280702,0.059089120025029036,2214.84
collect,3.34,132,14,0.1573426573426573,0.0034965034965034,0.08372245938333536,0.6497372881355932,1.078,0.336,0.08863665147414895,0.7671593510068088,1.049871794871795,0.5916581196581195,0.06431051139658886,2868.99
represent,2.12,165,37,0.0494296577946768,0.0038022813688212,0.026955674815884366,0.6295652173913043,1.158,0.326,0.037508438327598786,0.7321374166931133,1.1222773722627737,0.5628102189781022,0.0230771505790297,1752.49
prepare,2.36,130,24,0.1304347826086956,0.0036231884057971,0.042429171139110676,0.5983738317757009,1.022,0.179,0.05668328314295604,0.7230235375562478,1.11703738317757,0.5351308411214953,0.03818458171914111,1293.11
kill,3.9,110,14,0.1818181818181818,0.0034965034965034,0.13675220497216684,0.6073960396039604,1.022,0.296,0.12614879528246944,0.7367722772277226,1.02991,0.58337,0.10702380858120754,2872.94
admit,2.32,110,30,0.1185185185185185,0.0037037037037037,0.048308009019120135,0.5833863636363636,1.121,0.187,0.06635845556690499,0.7035809822361546,1.166448275862069,0.5280000000000001,0.04142615244372136,1761.07
settle,2.31,143,24,0.144927536231884,0.0036231884057971,0.03698602433194825,0.7087142857142857,1.185,0.333,0.053116273879551826,0.7693478137017519,1.120720338983051,0.5746355932203389,0.030839294076587837,1110.49
make,2.67,109,13,0.1091549295774647,0.0035211267605633,0.06456559322976115,0.49958585858585863,1.175,0.103,0.08788590494949494,0.7046903731189444,1.1068469387755102,0.5377653061224489,0.049818669675135346,2678.44
require,2.07,103,22,0.2290909090909091,0.0036363636363636,0.041401925005709196,0.5487872340425531,1.242,0.224,0.05685090638297873,0.6922910089224433,1.093451612903226,0.4948279569892473,0.034255247317861434,2471.61
propose,2.19,100,19,0.1708185053380783,0.0035587188612099,0.047546036362605876,0.6635764705882352,1.153,0.29,0.06473017510259918,0.6813436974789916,1.0371190476190475,0.5211071428571429,0.040010729587183706,2916.93
speak,3.7,89,7,0.193103448275862,0.0034482758620689,0.1516721829579851,0.6014938271604938,1.192,0.246,0.152527241342969,0.7514080246913579,1.1088625,0.5943750000000001,0.11722272384983817,2133.21
discuss,3.17,95,11,0.2422145328719723,0.0034602076124567,0.10475709579067412,0.6138690476190476,1.159,0.205,0.1302338655462185,0.7278100975329891,1.1492168674698795,0.5520963855421686,0.08636019889004228,2982.5
weigh,3.79,109,11,0.1314878892733564,0.0034602076124567,0.1302857478502033,0.7444505494505494,1.004,0.446,0.11748554646440519,0.7706117216117215,1.0372666666666666,0.6017666666666667,0.10884879850831403,2735.11
decide,1.92,125,21,0.1254480286738351,0.003584229390681,0.029236271300287945,0.5104070796460177,1.115,0.205,0.04576421301040211,0.6093525850023289,1.0577964601769911,0.4401327433628318,0.03334876266694958,1917.88
spend,2.93,78,11,0.2491349480968858,0.0034602076124567,0.10886555085775462,0.6059000000000001,1.064,0.231,0.11465337826961769,0.73712049689441,1.0668405797101452,0.5588260869565218,0.08279170291152503,3247.51
send,2.7,89,12,0.1388888888888889,0.0034722222222222,0.08079948025038149,0.5719638554216867,0.998,0.196,0.08302666939185314,0.7106494269761975,1.0993048780487804,0.5501219512195121,0.059486304833679934,2177.88
achieve,2.29,111,14,0.0804195804195804,0.0034965034965034,0.04665257441441883,0.5377872340425532,0.979,0.188,0.05897643516237402,0.6596545412948982,1.006032258064516,0.4918387096774193,0.03863451926670575,2674.77
choose,2.62,89,12,0.1701388888888889,0.0034722222222222,0.07628021648286863,0.5326172839506172,1.085,0.211,0.08166631556760014,0.6490651234567901,1.069175,0.4636625,0.06138220648063459,2201.6
marry,3.03,121,11,0.0944055944055944,0.0034965034965034,0.07500862239425879,0.6982647058823529,1.177,0.288,0.0840375983247668,0.7723009124441856,1.1395049504950496,0.6068415841584159,0.06098457789551283,2661.6
trot,4.11,92,28,0.2316176470588235,0.0036764705882352,0.18145936502602042,0.8095657894736843,1.177,0.538,0.15884614285714288,0.8174887719298245,1.0310133333333331,0.6504399999999999,0.14931001121761983,2034.49
designate,3.14,112,33,0.125,0.0037878787878787,0.08698712730323,0.7861499999999999,1.057,0.376,0.07519137049504952,0.7315434343434343,1.112070707070707,0.5487878787878788,0.07048915221796928,2348.23
owe,2.07,97,14,0.2142857142857142,0.0035714285714285,0.04409849568693456,0.7247362637362639,1.054,0.414,0.04370794684663163,0.7565452991452992,1.0334222222222222,0.5791333333333333,0.031215107475181816,3981.11
prize,4.45,105,21,0.1111111111111111,0.003584229390681,0.1862200663802741,0.6850326086956521,0.978,0.203,0.1744651002805049,0.7190623506927855,0.9555164835164836,0.5582527472527473,0.156868149094349,2957.79
fasten,4.14,94,18,0.1595744680851064,0.0035460992907801,0.17984077632799822,0.805702380952381,1.131,0.416,0.15654787591036412,0.7956453781512604,1.0054523809523808,0.6564047619047619,0.13637428585472947,1361.29
seize,3.97,119,14,0.127208480565371,0.0035335689045936,0.13109010066628257,0.7166448598130841,1.162,0.342,0.13259466554170998,0.7983205783812378,1.1131320754716982,0.6083301886792452,0.10291582932480661,2740.18
