Target,CS,AmountTypes,AmountNA,HighestRF,LowestRF,VarianceRF,AverageDistanceT-A,HighestDistanceT-A,LowestDistanceT-A,VarianceDistanceT-A,AverageDistanceA-A,HighestDistanceA-A,LowestDistanceA-A,VarianceDistanceA-A,VariancePOS
enjoyable,2.04,101,19,0.197841726618705,0.0035971223021582,0.04090030558827263,0.6544795918367348,1.096,0.188,0.05460747639661925,0.7252718283189564,0.993237113402062,0.5387731958762886,0.025814212014361265,2586.77
dense,3.14,99,17,0.2049469964664311,0.0035335689045936,0.09852165351854146,0.6941612903225806,0.995,0.228,0.08772847231754749,0.7892047685834501,1.0967173913043475,0.6464456521739129,0.06517086052276153,3576.71
tricky,2.04,123,27,0.1391941391941392,0.0036630036630036,0.03354576901803365,0.696440366972477,1.156,0.294,0.0490458612176814,0.8037206931702344,1.0057685185185186,0.6581851851851852,0.01939690620355784,2356.18
horrible,2.2,143,6,0.1305841924398625,0.0034364261168384,0.033627417680983415,0.6383153846153847,1.05,0.078,0.06537018203170876,0.8004602265951102,1.0978217054263564,0.62668992248062,0.02322162483417652,3031.16
related,2.56,104,20,0.1821428571428571,0.0035714285714285,0.06235028519099949,0.6738350515463917,1.247,0.261,0.0770390860509152,0.763251503436426,1.07775,0.5651666666666667,0.04490145249080625,2375.43
truthful,1.9,122,30,0.2333333333333333,0.0037037037037037,0.029578418289748568,0.7455833333333334,1.153,0.263,0.04228199283746556,0.7612847338935576,1.1943529411764704,0.5708235294117647,0.021626756765632842,2392.67
flawless,2.52,122,12,0.2140350877192982,0.0035087719298245,0.05174031282531617,0.7781214953271028,1.088,0.252,0.05036475000000001,0.7771743960500794,1.0350283018867923,0.609754716981132,0.03557020587518411,2848.62
internal,2.41,97,20,0.1678571428571428,0.0035714285714285,0.05921951399116349,0.6660106382978724,1.253,0.269,0.05571676707726765,0.788145733241821,1.1223655913978496,0.6516236559139785,0.03515099500916482,1728.99
confidential,2.08,113,22,0.2517985611510791,0.0035971223021582,0.03826621591897586,0.7120618556701032,1.052,0.36,0.044254597517357455,0.7760423109965635,1.11284375,0.6364270833333334,0.02545656188886368,2348.67
awesome,1.83,132,18,0.1312056737588652,0.0035460992907801,0.025185764729394856,0.6746134453781514,1.036,0.183,0.04864344530812325,0.763905711437117,1.0931440677966102,0.5812627118644068,0.021218818049000707,2783.38
international,2.82,150,10,0.0620689655172413,0.0034482758620689,0.052509199339585755,0.6288492063492064,1.52,0.29,0.07178920372453443,0.752543111111111,1.2817279999999998,0.5888000000000002,0.04433312284508435,3381.34
holy,1.67,118,9,0.0824742268041237,0.0034364261168384,0.023353334589890237,0.6752843137254902,1.127,0.23,0.04217121225966114,0.8162135507668413,1.07719801980198,0.6876831683168317,0.012311526935906007,3473.39
deprived,2.04,136,26,0.1204379562043795,0.0036496350364963,0.030292821391969864,0.6972066115702479,1.147,0.399,0.03648519387616854,0.7699107438016529,1.116925,0.6211916666666667,0.02064364240363772,1360.99
sincere,1.81,109,25,0.1236363636363636,0.0036363636363636,0.02971633861551293,0.6330693069306931,1.005,0.191,0.041764517957678125,0.7083263366336634,0.98148,0.5356500000000001,0.01866557885264997,2972.5
finite,1.74,115,20,0.125,0.0035714285714285,0.026121088945323265,0.7894257425742576,1.049,0.242,0.03510557794602989,0.7472029702970298,1.01233,0.56096,0.01993816037806251,1836.32
detailed,2.27,147,19,0.0462633451957295,0.0035587188612099,0.03465951614639579,0.6327253521126761,1.119,0.311,0.05454082133359599,0.760001398461692,1.0775531914893617,0.601645390070922,0.02459342114813912,2277.82
loving,1.73,119,13,0.130281690140845,0.0035211267605633,0.024882101211244272,0.603362831858407,1.001,0.267,0.030844381617761218,0.7415314475347661,0.9525803571428572,0.5728303571428572,0.01454780166801525,2467.34
popular,2.16,141,32,0.0566037735849056,0.0037735849056603,0.03269677342818948,0.631656,1.094,0.297,0.05086458571428572,0.7630409032258064,1.0187580645161292,0.6040887096774193,0.02400031314746545,1877.16
partial,2.31,140,27,0.074074074074074,0.0037037037037037,0.03773007575852337,0.7312125984251968,1.232,0.315,0.038984391486220474,0.7618476440444945,1.0859603174603174,0.5756984126984129,0.02928265117106828,1277.96
anxious,1.68,115,26,0.218978102189781,0.0036496350364963,0.024553901737393857,0.6307619047619047,1.034,0.201,0.05304451212938005,0.7832424908424909,0.99775,0.6255384615384615,0.014639298177004415,1654.06
festive,2.74,118,8,0.1038062283737024,0.0034602076124567,0.06287852934465193,0.6886407766990292,1.15,0.257,0.07567151568334578,0.7870618694079572,1.1155588235294116,0.6616372549019609,0.04415474769427167,3338.27
tasty,2.86,115,10,0.1517241379310344,0.0034482758620689,0.07042797394406244,0.6164705882352941,1.134,0.137,0.08738146506758042,0.7293022714036109,1.074970297029703,0.5712673267326733,0.05373698133863801,2114.9
automatic,2.82,136,20,0.1214285714285714,0.0035714285714285,0.05789667173438719,0.72300826446281,1.176,0.361,0.05879267172469854,0.8032096418732783,1.0642416666666668,0.6717416666666668,0.04056545546739751,2404.32
initial,3.03,93,17,0.2296819787985865,0.0035335689045936,0.09780848383115558,0.6337764705882353,1.214,0.341,0.1106135508891929,0.7408243697478992,1.1695357142857143,0.5548333333333333,0.07835183802358152,1861.79
false,2.36,117,14,0.1608391608391608,0.0034965034965034,0.047261124920672144,0.6758691588785047,1.095,0.316,0.05500105469020422,0.7956784354447906,1.0509719626168224,0.6216448598130841,0.03052936111203855,2159.73
huge,3.54,106,14,0.1853146853146853,0.0034965034965034,0.11696842730635514,0.6073191489361701,1.164,0.111,0.1380637935050392,0.7830686341798214,1.1344623655913977,0.605763440860215,0.08818970416809252,3370.4
closed,3.37,105,18,0.1418439716312056,0.0035460992907801,0.10705185338161884,0.6560104166666666,1.212,0.222,0.11019407280927836,0.7407046052631578,1.1746315789473687,0.5540105263157895,0.08346492791315646,1822.5
precise,2.39,131,17,0.1696113074204947,0.0035335689045936,0.04332038616082807,0.661579831932773,1.071,0.179,0.05866605014005603,0.7943324312775958,1.1066271186440677,0.636,0.030528454313331198,2819.79
sad,3.07,101,21,0.07168458781362,0.003584229390681,0.09199117446764024,0.6464526315789473,0.948,0.245,0.09023836041666666,0.7710353863381858,0.9708829787234045,0.6186808510638298,0.06101794983555114,1806.71
immediate,2.1,116,16,0.2464788732394366,0.0035211267605633,0.03793763318799402,0.6450740740740741,1.191,0.29,0.06913652395514781,0.7519859813084112,1.1859719626168224,0.5632523364485982,0.03775123532114692,1648.5
strange,1.86,109,18,0.2198581560283688,0.0035460992907801,0.031802969152697085,0.5943469387755101,1.118,0.175,0.05779289074417646,0.7551445062873634,1.0529285714285712,0.5943469387755101,0.02271789071615783,4051.73
entire,2.03,72,23,0.2262773722627737,0.0036496350364963,0.05680108946931745,0.5871142857142858,1.02,0.151,0.06494039235412474,0.7276853002070395,1.059710144927536,0.5530434782608695,0.03878750407025222,1958.93
lost,2.67,136,18,0.1560283687943262,0.0035460992907801,0.05195124127891137,0.672775,1.165,0.215,0.06682107038567492,0.7702088235294118,1.0798151260504203,0.5929327731092436,0.039753109818074055,2050.89
unique,1.89,113,12,0.1284722222222222,0.0034722222222222,0.03138224086724513,0.6029494949494949,1.198,0.231,0.05208255313131312,0.7445042424242425,1.0568989898989898,0.5625757575757576,0.022869885484932337,2112.23
dirty,4.23,121,7,0.0716723549488054,0.0034129692832764,0.14622203510120801,0.653467889908257,1.077,0.33,0.13646616480400334,0.8040035677879714,1.0273703703703705,0.6951388888888889,0.11120767512450366,2472.01
beautiful,2.16,131,11,0.1141868512110726,0.0034602076124567,0.03528191981858106,0.5554793388429753,1.034,0.109,0.047379606625118545,0.7333258953168044,1.0795833333333331,0.59765,0.023547104897334,2360.06
lasting,2.3,121,30,0.1074074074074074,0.0037037037037037,0.04324703586805479,0.6986371681415929,1.101,0.324,0.04599289054494643,0.7847161820480405,1.0103571428571427,0.619,0.028213449048110156,1271.43
elegant,2.31,142,10,0.0724137931034482,0.0034482758620689,0.037186498077628694,0.6108582089552239,0.996,0.175,0.04689036815920398,0.7774208281898777,1.0429172932330828,0.6235714285714286,0.022975792029338304,2750.89
inclusive,1.64,149,27,0.0549450549450549,0.0036630036630036,0.017853262375323302,0.8016911764705883,1.055,0.464,0.019558522541863455,0.7442954248366014,1.0996888888888887,0.5611851851851851,0.019127159078606303,1018.06
hearty,2.55,118,16,0.0704225352112676,0.0035211267605633,0.054427413271280894,0.7264056603773584,1.082,0.352,0.05814196667254451,0.8077299191374663,1.0532095238095236,0.6555333333333334,0.03405691567723921,2485.51
fragile,2.86,104,13,0.1393728222996515,0.0034843205574912,0.0777418867503987,0.7462577319587629,1.103,0.355,0.06610577372185988,0.7923094931271476,0.9708541666666668,0.64240625,0.0498010080182363,1968.5
universal,1.87,137,17,0.0742049469964664,0.0035335689045936,0.025230680630902426,0.6739473684210526,1.036,0.472,0.028343176201373,0.7494833100450242,0.9625929203539824,0.5605575221238939,0.019690558734203178,1818.84
hairy,4.48,135,20,0.0464285714285714,0.0035714285714285,0.14714679871948783,0.7552685185185184,1.052,0.364,0.1445211190961604,0.8177495673243336,1.0463551401869158,0.6713084112149531,0.12844995463521586,2244.01
abundant,2.83,132,25,0.0808823529411764,0.0036764705882352,0.06005174119042496,0.6918,1.065,0.182,0.06297918457300275,0.7788554621848739,1.130252100840336,0.6012941176470589,0.044227917474515314,2256.49
thirsty,3.86,79,6,0.2346938775510204,0.0034013605442176,0.18612410510798652,0.7768088235294117,1.089,0.236,0.1617788418584825,0.8167686567164179,1.049865671641791,0.6747164179104478,0.14022519196341843,3227.39
everyday,2.43,133,13,0.0604982206405693,0.0035587188612099,0.04387406344774548,0.6611869158878505,1.13,0.265,0.04882353781585324,0.7210460236289896,1.1762924528301886,0.5552169811320755,0.03871399604433705,1666.28
pure,1.87,129,12,0.1215277777777777,0.0034722222222222,0.02691415950735072,0.6435447154471545,0.966,0.333,0.02640525596643063,0.7801066240170598,1.0456803278688525,0.6252540983606557,0.0165711737737128,2801.56
frugal,1.93,111,38,0.1946564885496183,0.0038167938931297,0.033359005899968326,0.7985242718446601,1.238,0.423,0.040223699402539205,0.8236552446221207,1.02271568627451,0.6528039215686273,0.018392749328150916,2193.78
creative,1.93,143,10,0.1344827586206896,0.0034482758620689,0.02583490100284839,0.6190000000000001,1.165,0.215,0.040724476231783484,0.7383974163241339,1.110253846153846,0.5747615384615384,0.020633832585961704,2324.99
connected,2.68,134,17,0.0812720848056537,0.0035335689045936,0.05303411332891054,0.621504347826087,0.957,0.309,0.05365773695652173,0.7231903890160184,0.9485701754385965,0.5420964912280701,0.04076409780144554,1479.6
transparent,3.18,107,16,0.1549295774647887,0.0035211267605633,0.09349630775649367,0.7030108695652174,1.052,0.298,0.08352449228611503,0.7766146679407548,1.0744065934065932,0.6322417582417582,0.07126972071421997,2034.72
weighty,2.76,97,20,0.2707581227436823,0.003610108303249,0.07800875983073946,0.83378125,1.103,0.444,0.06161096219931272,0.783405043859649,1.033242105263158,0.6344315789473685,0.04911920985814033,3923.07
urban,3.43,123,6,0.2176870748299319,0.0034013605442176,0.09484371302094274,0.6403693693693694,1.107,0.255,0.09897569747425998,0.7815284193284192,1.126,0.6398999999999998,0.0715031005447685,3542.23
genuine,2.03,99,24,0.1992753623188405,0.0036231884057971,0.04133437345732052,0.6364819277108434,1.168,0.324,0.05009346471600688,0.7423461651483985,1.1824024390243904,0.542829268292683,0.028556468890092536,3641.61
confident,2.62,142,24,0.0797101449275362,0.0036231884057971,0.04786597139795575,0.6341879699248121,1.151,0.262,0.06226763152283694,0.7546753246753247,1.0435530303030305,0.5596212121212122,0.03407215123524346,2536.71
incorrect,2.07,90,19,0.295373665480427,0.0035587188612099,0.047608449754928395,0.6526666666666666,0.986,0.16,0.060297330924420335,0.7524537789822343,1.023506172839506,0.5652345679012346,0.029338869302541662,2726.93
bright,3.92,86,5,0.2260273972602739,0.0034246575342465,0.17640113996993048,0.5698674698795181,1.08,0.234,0.15895529819277107,0.7336932118718777,1.030560975609756,0.5805365853658536,0.12727161358547132,3519.57
financial,2.52,119,5,0.2020547945205479,0.0034246575342465,0.0529606427911754,0.5332162162162162,1.271,0.211,0.0682262051962677,0.6803474201474201,1.1603272727272729,0.5402727272727272,0.04153885899334696,5424.62
dependable,1.86,123,18,0.1541218637992831,0.003584229390681,0.02791483323886309,0.7801538461538462,1.182,0.23,0.04003633347819789,0.7267555260831123,0.9497672413793103,0.525801724137931,0.01991126470939327,2775.66
serene,2.07,92,9,0.1993127147766323,0.0034364261168384,0.046376450829333886,0.7105185185185185,1.086,0.196,0.05184507678410117,0.7556100572116832,0.9590617283950617,0.6123703703703703,0.02648084674693062,3688.4
clever,1.79,111,18,0.2234042553191489,0.0035460992907801,0.02881399500410648,0.6546969696969697,1.175,0.242,0.0581292803030303,0.7843065347351061,1.0736632653061224,0.6194183673469388,0.020135670305260013,2948.46
sunny,4.2,98,7,0.1058020477815699,0.0034129692832764,0.17759912455435997,0.6625764705882352,0.988,0.275,0.17642449097127225,0.7284173669467786,0.9913690476190476,0.5804285714285713,0.14675241649535786,3412.27
rotten,3.87,115,9,0.0962199312714776,0.0034364261168384,0.12871470346194033,0.780485436893204,0.99,0.523,0.10256809858103061,0.8035962307252997,1.0554705882352942,0.6753039215686273,0.09549297525923561,2424.99
energetic,2.83,157,20,0.0678571428571428,0.0035714285714285,0.050514511137035645,0.7094785714285715,1.049,0.333,0.06200316575481255,0.8123040082219938,1.091791366906475,0.6584820143884892,0.035592326921607624,1726.04
known,1.83,141,27,0.1172161172161172,0.0036630036630036,0.02355803238805788,0.5911221374045802,1.168,0.241,0.0425101602475133,0.6801941280093952,1.053892307692308,0.4847615384615384,0.024027391162681523,1728.89
speedy,2.93,108,17,0.2367491166077738,0.0035335689045936,0.07902305198251519,0.7997444444444445,1.125,0.283,0.0746481094017094,0.8284691635455681,1.076123595505618,0.6782022471910113,0.0559225801120929,1624.06
depressed,1.93,130,13,0.2404181184668989,0.0034843205574912,0.028682126678318452,0.705655172413793,1.147,0.395,0.03374646831712349,0.7927748125937032,1.0937913043478262,0.6420347826086955,0.01813121256733952,2836.01
political,1.83,170,21,0.057347670250896,0.003584229390681,0.019498343101797214,0.6344967741935484,1.398,0.195,0.06087239350703061,0.8008687054880602,1.1736233766233766,0.6318896103896104,0.015758037855915907,3127.61
costly,2.07,113,20,0.2678571428571428,0.0035714285714285,0.03801364393917791,0.6807570093457944,1.019,0.187,0.04712975173070265,0.7561680479633222,0.9887830188679244,0.5808962264150944,0.024193114170154253,2591.57
valuable,2.22,114,17,0.0989399293286219,0.0035335689045936,0.04272054393872781,0.6544495412844036,1.207,0.281,0.04915082443703087,0.757166326877336,1.0537314814814815,0.5913518518518519,0.028103685188016765,2869.88
tedious,1.97,116,23,0.187725631768953,0.003610108303249,0.033233152384846275,0.6655145631067961,1.065,0.156,0.065730715085885,0.7885739577384351,1.0139607843137255,0.622156862745098,0.01951093597636085,1821.96
scary,3.0,137,9,0.1006944444444444,0.0034722222222222,0.06504760791449705,0.6427539682539682,1.015,0.147,0.07551034445694287,0.7610772063492063,1.0660079999999998,0.61096,0.047144331297219844,2164.23
mandatory,2.24,126,28,0.1397058823529411,0.0036764705882352,0.03945927488410834,0.6999363636363637,1.179,0.277,0.046279991154791165,0.7195521267723103,1.1728807339449543,0.5458073394495413,0.03212413508344868,1440.4
western,2.8,117,13,0.1533101045296167,0.0034843205574912,0.06635973310177094,0.6581123595505618,1.187,0.117,0.09690792459425719,0.7985607763023493,1.0495795454545451,0.6662159090909091,0.05235628512003331,4591.57
naughty,2.04,113,8,0.160958904109589,0.0034246575342465,0.03655970276734804,0.714177570093458,1.122,0.32,0.04090980157493943,0.8043256921177924,1.0568490566037736,0.6613584905660377,0.020362126194255696,2629.79
familiar,2.03,106,32,0.090566037735849,0.0037735849056603,0.038340066042098726,0.58026,1.121,0.295,0.04118951940594059,0.6911648484848485,1.0507474747474748,0.5245252525252526,0.027604769759379963,1579.82
civil,2.07,115,16,0.1232394366197183,0.0035211267605633,0.0368553582289395,0.6519056603773584,1.152,0.295,0.0528622103685417,0.7497460916442047,1.0745238095238094,0.5820190476190477,0.02526049095643947,3180.9
relaxing,2.62,157,14,0.0489510489510489,0.0034965034965034,0.0432860595151231,0.7311666666666667,1.12,0.386,0.04147840689655173,0.8019366744366744,1.114202797202797,0.6650069930069931,0.028408560794643028,2188.18
enormous,2.9,85,2,0.1845637583892617,0.0033557046979865,0.09779259059022435,0.63716,1.047,0.085,0.11658291561403507,0.7948284210526315,1.0703200000000002,0.62936,0.06558289271597176,4685.21
fantastic,1.78,101,10,0.1393728222996515,0.0034843205574912,0.03114239406436915,0.5681264367816092,1.026,0.157,0.05912075953500523,0.7175105586741513,0.9801046511627906,0.5406744186046512,0.023477402455039383,4574.62
generous,2.25,121,12,0.1354166666666666,0.0034722222222222,0.041504143913677266,0.672787037037037,1.131,0.434,0.04349826673462453,0.7697268951194184,1.1029626168224298,0.5811775700934579,0.029943408952649034,1939.07
dangerous,2.13,174,18,0.0460992907801418,0.0035460992907801,0.02581195037996605,0.616521472392638,1.155,0.326,0.04067352607361963,0.7715751907825826,1.1311717791411042,0.616521472392638,0.018670303343987935,2311.38
muscular,3.82,114,8,0.160958904109589,0.0034246575342465,0.12657933483140407,0.7330194174757282,1.112,0.332,0.11459306562733383,0.8307964972396725,1.1009509803921569,0.6850784313725492,0.09326190999899787,2401.33
vast,2.1,96,3,0.1020408163265306,0.0034013605442176,0.04526848361197344,0.6076162790697673,1.163,0.248,0.05781122560812618,0.7747316005471957,1.1183764705882355,0.6250235294117648,0.02822129595717149,3530.77
funny,2.5,110,12,0.1388888888888889,0.0034722222222222,0.05621101096361514,0.5657575757575758,1.163,0.198,0.08326475757575756,0.7456021438878581,1.0732857142857144,0.585204081632653,0.041435933423952145,2946.99
playful,2.63,103,8,0.1575342465753424,0.0034246575342465,0.06638337340101248,0.6357473684210526,1.058,0.212,0.08340837850877192,0.7712886898096303,1.0337765957446807,0.5977872340425531,0.04199324771925853,3470.04
added,2.74,103,17,0.1095406360424028,0.0035335689045936,0.07199945327020481,0.6513522727272728,1.227,0.281,0.09361880822267622,0.7700054858934169,1.026022988505747,0.6068045977011495,0.05369736902971383,1089.34
fickle,2.24,171,36,0.0681818181818181,0.0037878787878787,0.029070184536411692,0.7807124999999999,1.102,0.342,0.040623324689441,0.818731289308176,1.0858930817610062,0.6533899371069183,0.018218485720004052,1370.46
gifted,1.85,110,13,0.1881533101045296,0.0034843205574912,0.0309687884862101,0.6984444444444444,1.157,0.19,0.039937028686868686,0.7512393320964749,1.1833367346938777,0.5710714285714286,0.024556455140997645,3023.43
informative,1.54,116,18,0.0780141843971631,0.0035460992907801,0.020243077291315685,0.7389174311926605,1.099,0.211,0.03548649174311927,0.7417628270472308,0.9690185185185186,0.5820185185185185,0.014437646957855824,2715.82
innate,1.73,122,49,0.099601593625498,0.0039840637450199,0.02422642956785318,0.7166842105263158,1.097,0.28,0.04218279603356217,0.7564553640739017,1.0034955752212391,0.5771238938053098,0.017118900982398075,1484.62
kinetic,2.24,89,37,0.2319391634980988,0.0038022813688212,0.05596543334263046,0.8126582278481012,1.125,0.477,0.04704929113924051,0.751509899383317,1.152769230769231,0.6186666666666667,0.037749224160903476,2733.12
absurd,1.64,108,19,0.1423487544483986,0.0035587188612099,0.024795602076670028,0.5699885057471265,1.017,0.067,0.06068272505224661,0.7217230686982091,1.0673255813953488,0.5584534883720931,0.019754092941311432,4332.84
moody,2.36,142,18,0.0780141843971631,0.0035460992907801,0.03882224142343884,0.8623553719008265,1.153,0.35,0.03411858183173012,0.7965139118457301,1.0618083333333332,0.6580666666666666,0.026493243412779057,1920.99
excited,2.32,129,18,0.2056737588652482,0.0035460992907801,0.04147422524065896,0.6201009174311928,1.015,0.139,0.05958157039199332,0.7703994223581381,1.0002407407407408,0.5994166666666665,0.029913570453630193,1681.66
gruesome,2.72,103,18,0.0709219858156028,0.0035460992907801,0.07082563288159023,0.6806666666666668,1.144,0.054,0.08935450751718212,0.7796063596491228,1.0281578947368422,0.6182000000000001,0.04749380379384776,2717.79
secondary,2.37,100,23,0.1263537906137184,0.003610108303249,0.05549822907651453,0.6712926829268293,0.976,0.277,0.05448045342344991,0.7210021077988559,1.0670493827160494,0.5599382716049383,0.04510286250308651,1994.94
vain,1.91,135,32,0.1082089552238805,0.003731343283582,0.026726956155472766,0.7720619469026547,1.236,0.353,0.03134186531594473,0.8122079646017699,1.0432410714285714,0.6468749999999999,0.017968261611157915,1495.29
hostile,2.62,116,18,0.1312056737588652,0.0035460992907801,0.05852620351035611,0.6505779816513761,0.981,0.323,0.05604805012510426,0.7298752973156644,0.9946574074074072,0.5940740740740741,0.039625128950594404,2471.51
problematic,2.11,154,31,0.0892193308550185,0.0037174721189591,0.028638160634305583,0.6871397058823528,1.092,0.251,0.04710431000429368,0.7832069716775599,1.073807407407407,0.6100592592592593,0.02175723648017099,1986.54
inefficient,2.0,132,21,0.1433691756272401,0.003584229390681,0.03005734337923639,0.7005565217391304,1.096,0.31,0.04145514122938531,0.7737643178410794,1.1472,0.6292695652173913,0.019786531862708557,3079.51
sugary,3.89,106,9,0.274914089347079,0.0034364261168384,0.14147679827344442,0.6750439560439561,1.047,0.31,0.1432883185618729,0.7830864468864469,0.9503333333333334,0.6388777777777778,0.11087583687677328,2445.88
fragrant,3.35,91,13,0.1654929577464788,0.0035211267605633,0.12196345550575106,0.6875243902439024,1.033,0.337,0.1162110717014399,0.7838729298404095,0.988358024691358,0.6443827160493827,0.08551302105196636,3723.83
cerebral,2.22,101,21,0.2401433691756272,0.003584229390681,0.04852872470491627,0.771,1.152,0.31,0.05432375393258428,0.818493871297242,1.0951363636363636,0.6580681818181818,0.028386769853218082,2732.72
obscene,1.87,136,14,0.0629370629370629,0.0034965034965034,0.025412808032869473,0.6768240000000001,1.053,0.254,0.03878513707936509,0.7632327741935483,1.0014838709677418,0.6381048387096774,0.014324246283814816,3108.0
fascinating,1.93,145,20,0.1964285714285714,0.0035714285714285,0.025613316880838306,0.6060431654676259,1.056,0.155,0.04906547482014388,0.7552946512355334,1.0001449275362315,0.5901739130434782,0.016554728506031253,2596.5
responsive,2.27,165,26,0.0510948905109489,0.0036496350364963,0.030921966374062117,0.7613483870967742,1.108,0.424,0.030743683498759312,0.756015081692501,1.0792532467532467,0.5744415584415584,0.022237387978813528,1799.82
ongoing,1.88,147,19,0.0889679715302491,0.0035587188612099,0.02380246167080246,0.6364452554744526,1.168,0.188,0.039458133132338945,0.7326048733361958,1.0681470588235291,0.5685367647058823,0.018205488096019202,1339.07
surrounding,3.12,122,15,0.1473684210526315,0.0035087719298245,0.07903126065055668,0.6184867256637168,1.085,0.274,0.07793060122651764,0.7626210493046777,1.1560624999999998,0.6014821428571429,0.05829255196701556,2409.11
optical,2.86,64,16,0.2007042253521127,0.0035211267605633,0.12593209839889827,0.7168571428571429,1.064,0.351,0.10858989536340849,0.8020194805194806,0.9918909090909092,0.6640181818181818,0.07983838067047784,5571.56
infamous,1.76,138,19,0.118705035971223,0.0035971223021582,0.022278411190347066,0.7047289719626169,1.014,0.155,0.030038570093457943,0.7778686396677051,1.0632336448598132,0.6489345794392524,0.015713842855165847,2202.99
remarkable,1.89,143,20,0.0714285714285714,0.0035714285714285,0.02468847095364952,0.5829312977099236,1.116,0.187,0.048226903307888036,0.7119628890193775,1.1069846153846152,0.5436923076923077,0.020069731428043466,3336.77
irresponsible,2.04,131,27,0.0444444444444444,0.0037037037037037,0.03136459610714629,0.6736833333333333,1.012,0.238,0.048619241046831956,0.7747680672268907,0.993436974789916,0.6263025210084033,0.01950669864324923,2229.29
respectful,2.19,152,23,0.0802919708029197,0.0036496350364963,0.031249795338224223,0.6993630136986302,1.108,0.189,0.05157262156369398,0.7673720358998583,0.9846482758620688,0.5938413793103449,0.01969303008519994,2337.29
improper,1.69,125,22,0.1258992805755395,0.0035971223021582,0.022647529770633647,0.7432201834862385,1.064,0.241,0.035687868974145116,0.8166117906897724,1.043537037037037,0.6647777777777777,0.013136625681752397,2728.54
afraid,2.7,97,8,0.2123287671232876,0.0034246575342465,0.07443560391503137,0.613840909090909,0.951,0.153,0.08174581792645558,0.7594694357366772,0.9281379310344828,0.6111264367816092,0.048809950927294565,1947.07
satisfactory,1.8,118,11,0.1293706293706293,0.0034965034965034,0.027262545582480886,0.7353505154639175,1.222,0.184,0.044508994845360826,0.7724783075601375,1.05425,0.5706354166666666,0.021144306775316982,2647.6
periodic,2.07,100,13,0.1795774647887324,0.0035211267605633,0.042446738231648996,0.7376931818181819,1.159,0.402,0.04394881690500511,0.7981657303370786,1.1601477272727274,0.6266931818181818,0.029384215299444905,2508.54
stationary,3.95,102,16,0.1373239436619718,0.0035211267605633,0.1510126907011469,0.811989247311828,1.078,0.421,0.1261060856783345,0.8144541841982232,1.020108695652174,0.6693695652173913,0.11077309538210253,1642.9
splendid,1.79,102,9,0.1631944444444444,0.0034722222222222,0.031121928504111704,0.650046511627907,1.115,0.159,0.06488577973803795,0.742542101042502,1.1024651162790695,0.5458604651162793,0.025353595101817294,4860.1
pristine,2.36,102,14,0.2237762237762237,0.0034965034965034,0.05420725361363639,0.7128478260869566,1.02,0.203,0.049322401355773725,0.7642556139512662,1.0253956043956045,0.6217472527472527,0.033750438158536025,3649.16
ripe,3.3,100,15,0.2056737588652482,0.0035460992907801,0.10769528147925701,0.70425,1.024,0.394,0.09354626030927833,0.7931342105263157,1.031978947368421,0.6467473684210526,0.07043078052919532,3034.99
potent,2.38,98,23,0.2310469314079422,0.003610108303249,0.05737132835230071,0.6989222222222223,1.071,0.35,0.04996713064713065,0.8047196004993757,1.0532134831460676,0.6814157303370787,0.03294800360923706,2612.23
unequal,2.72,131,17,0.0848056537102473,0.0035335689045936,0.05584028398871211,0.7442564102564103,1.026,0.377,0.05040041025641026,0.746171382257589,1.0415258620689656,0.5834310344827586,0.04007461388582279,2366.5
systematic,2.0,149,29,0.077490774907749,0.003690036900369,0.026570069623527412,0.7232631578947368,1.146,0.429,0.032209745483110765,0.768965367965368,1.1860075757575756,0.6094848484848485,0.020840099769450036,1654.93
crowded,3.28,116,12,0.1076388888888889,0.0034722222222222,0.09165993103652943,0.651264705882353,1.036,0.288,0.08811122844089092,0.7625315472723743,1.004772277227723,0.6159801980198021,0.0683045891928976,2488.0
handsome,2.63,115,16,0.1056338028169014,0.0035211267605633,0.05940865894418392,0.6437227722772276,1.045,0.251,0.06287705028149872,0.7582112871287129,1.04754,0.59548,0.04251406814777712,2436.04
pointless,1.93,121,22,0.1010830324909747,0.003610108303249,0.03044261318463372,0.7146761904761906,1.069,0.243,0.043847455974842756,0.7727045787545788,0.9790673076923077,0.6020673076923078,0.018912255023073206,2715.34
pricey,2.24,94,18,0.2759856630824372,0.003584229390681,0.05320535958352981,0.681475,1.094,0.233,0.06005920586419754,0.7490664556962026,1.0743670886075949,0.5901518987341772,0.03688795126359736,2588.84
obligatory,1.58,109,13,0.1184668989547038,0.0034843205574912,0.022750007909949285,0.776469387755102,1.101,0.281,0.022995204287775715,0.7468169577109194,1.0156701030927833,0.5699381443298969,0.018289035992285273,1706.06
sloppy,2.44,117,13,0.1916376306620209,0.0034843205574912,0.050516341688197484,0.7711456310679612,1.198,0.307,0.05253903061986556,0.8312660567587753,1.061194174757282,0.6984854368932037,0.029006606413864513,2304.93
creepy,2.33,140,12,0.0833333333333333,0.0034722222222222,0.03837301390882397,0.6893196721311475,1.132,0.178,0.058830374250299876,0.8074863839588131,1.0503636363636364,0.6624876033057852,0.026049603097112364,1887.88
cautious,1.81,117,16,0.2170818505338078,0.0035587188612099,0.02795487697692454,0.6576574074074074,1.101,0.183,0.047368770981991166,0.7634927310488059,1.1210373831775702,0.6330280373831777,0.01622733432882496,3494.49
